run_id,epsilon,embedding_precision,block_size,command_line,backend_path,backend_version,elapsed_time,exit_code,stdout_file,stderr_file,input_basis_hash,output_basis_hash
eps0p250000000000_p160_b10,0.250000000000000000000000000000,160,10,timeout 20 fplll -a bkz -b 10 -bkzmaxloops 2 /workspace/SDA-CDT_Speed-Test/generated/research/falcon/bases/falcon_eps_0p25000000000000000000_prec_160_261c77f3a402de07.basis,/usr/bin/fplll,fplll 5.4.5,0.023147106170654297,0,generated/research/falcon/bkz_runs/eps0p250000000000_p160_b10.out,generated/research/falcon/bkz_runs/eps0p250000000000_p160_b10.err,261c77f3a402de077c4a06ce1cedfa5f868314d7abc2d441884ead3dd82f14ae,db8066655e065aef2cae877b833d1e73603cb39996e638e9672a0b22f6c580c5
eps0p250000000000_p160_b15,0.250000000000000000000000000000,160,15,timeout 20 fplll -a bkz -b 15 -bkzmaxloops 2 /workspace/SDA-CDT_Speed-Test/generated/research/falcon/bases/falcon_eps_0p25000000000000000000_prec_160_261c77f3a402de07.basis,/usr/bin/fplll,fplll 5.4.5,0.021955251693725586,0,generated/research/falcon/bkz_runs/eps0p250000000000_p160_b15.out,generated/research/falcon/bkz_runs/eps0p250000000000_p160_b15.err,261c77f3a402de077c4a06ce1cedfa5f868314d7abc2d441884ead3dd82f14ae,db8066655e065aef2cae877b833d1e73603cb39996e638e9672a0b22f6c580c5
eps0p250000000000_p160_b20,0.250000000000000000000000000000,160,20,timeout 20 fplll -a bkz -b 20 -bkzmaxloops 2 /workspace/SDA-CDT_Speed-Test/generated/research/falcon/bases/falcon_eps_0p25000000000000000000_prec_160_261c77f3a402de07.basis,/usr/bin/fplll,fplll 5.4.5,0.021079063415527344,0,generated/research/falcon/bkz_runs/eps0p250000000000_p160_b20.out,generated/research/falcon/bkz_runs/eps0p250000000000_p160_b20.err,261c77f3a402de077c4a06ce1cedfa5f868314d7abc2d441884ead3dd82f14ae,db8066655e065aef2cae877b833d1e73603cb39996e638e9672a0b22f6c580c5
eps0p250000000000_p192_b10,0.250000000000000000000000000000,192,10,timeout 20 fplll -a bkz -b 10 -bkzmaxloops 2 /workspace/SDA-CDT_Speed-Test/generated/research/falcon/bases/falcon_eps_0p25000000000000000000_prec_192_261c77f3a402de07.basis,/usr/bin/fplll,fplll 5.4.5,0.02291250228881836,0,generated/research/falcon/bkz_runs/eps0p250000000000_p192_b10.out,generated/research/falcon/bkz_runs/eps0p250000000000_p192_b10.err,261c77f3a402de077c4a06ce1cedfa5f868314d7abc2d441884ead3dd82f14ae,db8066655e065aef2cae877b833d1e73603cb39996e638e9672a0b22f6c580c5
eps0p250000000000_p192_b15,0.250000000000000000000000000000,192,15,timeout 20 fplll -a bkz -b 15 -bkzmaxloops 2 /workspace/SDA-CDT_Speed-Test/generated/research/falcon/bases/falcon_eps_0p25000000000000000000_prec_192_261c77f3a402de07.basis,/usr/bin/fplll,fplll 5.4.5,0.02454543113708496,0,generated/research/falcon/bkz_runs/eps0p250000000000_p192_b15.out,generated/research/falcon/bkz_runs/eps0p250000000000_p192_b15.err,261c77f3a402de077c4a06ce1cedfa5f868314d7abc2d441884ead3dd82f14ae,db8066655e065aef2cae877b833d1e73603cb39996e638e9672a0b22f6c580c5
eps0p250000000000_p192_b20,0.250000000000000000000000000000,192,20,timeout 20 fplll -a bkz -b 20 -bkzmaxloops 2 /workspace/SDA-CDT_Speed-Test/generated/research/falcon/bases/falcon_eps_0p25000000000000000000_prec_192_261c77f3a402de07.basis,/usr/bin/fplll,fplll 5.4.5,0.025076866149902344,0,generated/research/falcon/bkz_runs/eps0p250000000000_p192_b20.out,generated/research/falcon/bkz_runs/eps0p250000000000_p192_b20.err,261c77f3a402de077c4a06ce1cedfa5f868314d7abc2d441884ead3dd82f14ae,db8066655e065aef2cae877b833d1e73603cb39996e638e9672a0b22f6c580c5
eps0p250000000000_p256_b10,0.250000000000000000000000000000,256,10,timeout 20 fplll -a bkz -b 10 -bkzmaxloops 2 /workspace/SDA-CDT_Speed-Test/generated/research/falcon/bases/falcon_eps_0p25000000000000000000_prec_256_261c77f3a402de07.basis,/usr/bin/fplll,fplll 5.4.5,0.023599624633789062,0,generated/research/falcon/bkz_runs/eps0p250000000000_p256_b10.out,generated/research/falcon/bkz_runs/eps0p250000000000_p256_b10.err,261c77f3a402de077c4a06ce1cedfa5f868314d7abc2d441884ead3dd82f14ae,db8066655e065aef2cae877b833d1e73603cb39996e638e9672a0b22f6c580c5
eps0p250000000000_p256_b15,0.250000000000000000000000000000,256,15,timeout 20 fplll -a bkz -b 15 -bkzmaxloops 2 /workspace/SDA-CDT_Speed-Test/generated/research/falcon/bases/falcon_eps_0p25000000000000000000_prec_256_261c77f3a402de07.basis,/usr/bin/fplll,fplll 5.4.5,0.022199630737304688,0,generated/research/falcon/bkz_runs/eps0p250000000000_p256_b15.out,generated/research/falcon/bkz_runs/eps0p250000000000_p256_b15.err,261c77f3a402de077c4a06ce1cedfa5f868314d7abc2d441884ead3dd82f14ae,db8066655e065aef2cae877b833d1e73603cb39996e638e9672a0b22f6c580c5
eps0p250000000000_p256_b20,0.250000000000000000000000000000,256,20,timeout 20 fplll -a bkz -b 20 -bkzmaxloops 2 /workspace/SDA-CDT_Speed-Test/generated/research/falcon/bases/falcon_eps_0p25000000000000000000_prec_256_261c77f3a402de07.basis,/usr/bin/fplll,fplll 5.4.5,0.02367711067199707,0,generated/research/falcon/bkz_runs/eps0p250000000000_p256_b20.out,generated/research/falcon/bkz_runs/eps0p250000000000_p256_b20.err,261c77f3a402de077c4a06ce1cedfa5f868314d7abc2d441884ead3dd82f14ae,db8066655e065aef2cae877b833d1e73603cb39996e638e9672a0b22f6c580c5
eps0p500000000000_p128_b10,0.500000000000000000000000000000,128,10,timeout 20 fplll -a bkz -b 10 -bkzmaxloops 2 /workspace/SDA-CDT_Speed-Test/generated/research/falcon/bases/falcon_eps_0p50000000000000000000_prec_128_7298a5c6c477ee0d.basis,/usr/bin/fplll,fplll 5.4.5,0.021879911422729492,0,generated/research/falcon/bkz_runs/eps0p500000000000_p128_b10.out,generated/research/falcon/bkz_runs/eps0p500000000000_p128_b10.err,7298a5c6c477ee0d56d9471b21151999d37c9a78abf652aad5bac56eb98f387e,8ba666c3e06e1694bdde00374a5892fc40a2f2b4bc90cbd6b9e5cd6ce49136a0
eps0p500000000000_p128_b15,0.500000000000000000000000000000,128,15,timeout 20 fplll -a bkz -b 15 -bkzmaxloops 2 /workspace/SDA-CDT_Speed-Test/generated/research/falcon/bases/falcon_eps_0p50000000000000000000_prec_128_7298a5c6c477ee0d.basis,/usr/bin/fplll,fplll 5.4.5,0.023618459701538086,0,generated/research/falcon/bkz_runs/eps0p500000000000_p128_b15.out,generated/research/falcon/bkz_runs/eps0p500000000000_p128_b15.err,7298a5c6c477ee0d56d9471b21151999d37c9a78abf652aad5bac56eb98f387e,8ba666c3e06e1694bdde00374a5892fc40a2f2b4bc90cbd6b9e5cd6ce49136a0
eps0p500000000000_p128_b20,0.500000000000000000000000000000,128,20,timeout 20 fplll -a bkz -b 20 -bkzmaxloops 2 /workspace/SDA-CDT_Speed-Test/generated/research/falcon/bases/falcon_eps_0p50000000000000000000_prec_128_7298a5c6c477ee0d.basis,/usr/bin/fplll,fplll 5.4.5,0.021818876266479492,0,generated/research/falcon/bkz_runs/eps0p500000000000_p128_b20.out,generated/research/falcon/bkz_runs/eps0p500000000000_p128_b20.err,7298a5c6c477ee0d56d9471b21151999d37c9a78abf652aad5bac56eb98f387e,8ba666c3e06e1694bdde00374a5892fc40a2f2b4bc90cbd6b9e5cd6ce49136a0
eps0p500000000000_p160_b10,0.500000000000000000000000000000,160,10,timeout 20 fplll -a bkz -b 10 -bkzmaxloops 2 /workspace/SDA-CDT_Speed-Test/generated/research/falcon/bases/falcon_eps_0p50000000000000000000_prec_160_7298a5c6c477ee0d.basis,/usr/bin/fplll,fplll 5.4.5,0.022031068801879883,0,generated/research/falcon/bkz_runs/eps0p500000000000_p160_b10.out,generated/research/falcon/bkz_runs/eps0p500000000000_p160_b10.err,7298a5c6c477ee0d56d9471b21151999d37c9a78abf652aad5bac56eb98f387e,8ba666c3e06e1694bdde00374a5892fc40a2f2b4bc90cbd6b9e5cd6ce49136a0
eps0p500000000000_p160_b15,0.500000000000000000000000000000,160,15,timeout 20 fplll -a bkz -b 15 -bkzmaxloops 2 /workspace/SDA-CDT_Speed-Test/generated/research/falcon/bases/falcon_eps_0p50000000000000000000_prec_160_7298a5c6c477ee0d.basis,/usr/bin/fplll,fplll 5.4.5,0.021756649017333984,0,generated/research/falcon/bkz_runs/eps0p500000000000_p160_b15.out,generated/research/falcon/bkz_runs/eps0p500000000000_p160_b15.err,7298a5c6c477ee0d56d9471b21151999d37c9a78abf652aad5bac56eb98f387e,8ba666c3e06e1694bdde00374a5892fc40a2f2b4bc90cbd6b9e5cd6ce49136a0
eps0p500000000000_p160_b20,0.500000000000000000000000000000,160,20,timeout 20 fplll -a bkz -b 20 -bkzmaxloops 2 /workspace/SDA-CDT_Speed-Test/generated/research/falcon/bases/falcon_eps_0p50000000000000000000_prec_160_7298a5c6c477ee0d.basis,/usr/bin/fplll,fplll 5.4.5,0.021973371505737305,0,generated/research/falcon/bkz_runs/eps0p500000000000_p160_b20.out,generated/research/falcon/bkz_runs/eps0p500000000000_p160_b20.err,7298a5c6c477ee0d56d9471b21151999d37c9a78abf652aad5bac56eb98f387e,8ba666c3e06e1694bdde00374a5892fc40a2f2b4bc90cbd6b9e5cd6ce49136a0
eps0p500000000000_p192_b10,0.500000000000000000000000000000,192,10,timeout 20 fplll -a bkz -b 10 -bkzmaxloops 2 /workspace/SDA-CDT_Speed-Test/generated/research/falcon/bases/falcon_eps_0p50000000000000000000_prec_192_7298a5c6c477ee0d.basis,/usr/bin/fplll,fplll 5.4.5,0.02025127410888672,0,generated/research/falcon/bkz_runs/eps0p500000000000_p192_b10.out,generated/research/falcon/bkz_runs/eps0p500000000000_p192_b10.err,7298a5c6c477ee0d56d9471b21151999d37c9a78abf652aad5bac56eb98f387e,8ba666c3e06e1694bdde00374a5892fc40a2f2b4bc90cbd6b9e5cd6ce49136a0
eps0p500000000000_p192_b15,0.500000000000000000000000000000,192,15,timeout 20 fplll -a bkz -b 15 -bkzmaxloops 2 /workspace/SDA-CDT_Speed-Test/generated/research/falcon/bases/falcon_eps_0p50000000000000000000_prec_192_7298a5c6c477ee0d.basis,/usr/bin/fplll,fplll 5.4.5,0.021002531051635742,0,generated/research/falcon/bkz_runs/eps0p500000000000_p192_b15.out,generated/research/falcon/bkz_runs/eps0p500000000000_p192_b15.err,7298a5c6c477ee0d56d9471b21151999d37c9a78abf652aad5bac56eb98f387e,8ba666c3e06e1694bdde00374a5892fc40a2f2b4bc90cbd6b9e5cd6ce49136a0
eps0p500000000000_p192_b20,0.500000000000000000000000000000,192,20,timeout 20 fplll -a bkz -b 20 -bkzmaxloops 2 /workspace/SDA-CDT_Speed-Test/generated/research/falcon/bases/falcon_eps_0p50000000000000000000_prec_192_7298a5c6c477ee0d.basis,/usr/bin/fplll,fplll 5.4.5,0.025541067123413086,0,generated/research/falcon/bkz_runs/eps0p500000000000_p192_b20.out,generated/research/falcon/bkz_runs/eps0p500000000000_p192_b20.err,7298a5c6c477ee0d56d9471b21151999d37c9a78abf652aad5bac56eb98f387e,8ba666c3e06e1694bdde00374a5892fc40a2f2b4bc90cbd6b9e5cd6ce49136a0
eps0p500000000000_p256_b10,0.500000000000000000000000000000,256,10,timeout 20 fplll -a bkz -b 10 -bkzmaxloops 2 /workspace/SDA-CDT_Speed-Test/generated/research/falcon/bases/falcon_eps_0p50000000000000000000_prec_256_7298a5c6c477ee0d.basis,/usr/bin/fplll,fplll 5.4.5,0.023172616958618164,0,generated/research/falcon/bkz_runs/eps0p500000000000_p256_b10.out,generated/research/falcon/bkz_runs/eps0p500000000000_p256_b10.err,7298a5c6c477ee0d56d9471b21151999d37c9a78abf652aad5bac56eb98f387e,8ba666c3e06e1694bdde00374a5892fc40a2f2b4bc90cbd6b9e5cd6ce49136a0
eps0p500000000000_p256_b15,0.500000000000000000000000000000,256,15,timeout 20 fplll -a bkz -b 15 -bkzmaxloops 2 /workspace/SDA-CDT_Speed-Test/generated/research/falcon/bases/falcon_eps_0p50000000000000000000_prec_256_7298a5c6c477ee0d.basis,/usr/bin/fplll,fplll 5.4.5,0.021118640899658203,0,generated/research/falcon/bkz_runs/eps0p500000000000_p256_b15.out,generated/research/falcon/bkz_runs/eps0p500000000000_p256_b15.err,7298a5c6c477ee0d56d9471b21151999d37c9a78abf652aad5bac56eb98f387e,8ba666c3e06e1694bdde00374a5892fc40a2f2b4bc90cbd6b9e5cd6ce49136a0
eps0p500000000000_p256_b20,0.500000000000000000000000000000,256,20,timeout 20 fplll -a bkz -b 20 -bkzmaxloops 2 /workspace/SDA-CDT_Speed-Test/generated/research/falcon/bases/falcon_eps_0p50000000000000000000_prec_256_7298a5c6c477ee0d.basis,/usr/bin/fplll,fplll 5.4.5,0.022015094757080078,0,generated/research/falcon/bkz_runs/eps0p500000000000_p256_b20.out,generated/research/falcon/bkz_runs/eps0p500000000000_p256_b20.err,7298a5c6c477ee0d56d9471b21151999d37c9a78abf652aad5bac56eb98f387e,8ba666c3e06e1694bdde00374a5892fc40a2f2b4bc90cbd6b9e5cd6ce49136a0
